mtime,AR,AV,BC,BD,BF,BO,BS,BV,BY,CP,CS,DH,EF,EI,EJ,FG,FH,FL,FP,GY,HY,J,JY,KW,MO,MT,NP,NS,NW,OR,OY,QZ,SU,SX,U
2021-11-09T01:40,4208433,3193694,3761544,3540803,4754513,2597031,2236884,3646186,3312784,3205486,5434870,4315031,4955139,3354034,5346546,3879117,3546876,3049963,3495113,3853019,2980479,4277036,4479783,3966049,2282538,4700225,4126585,3430308,4031668,2675751,4075279,4339730,4011623,3547030,3864321
2021-11-09T01:45,4624689,3623990,4910877,3816388,3615437,3474305,3704934,4467263,3890785,4461182,3890940,3593865,3932596,3344682,4300626,4503194,3544774,5390806,3692980,4553664,2486436,3810063,3623836,3350500,3302184,4351819,4965003,3556364,3992454,3466981,4000828,3346175,4081285,4542891,2388482
2021-11-09T01:50,3064667,3708773,4881414,2729379,3408192,3396354,1921780,2037806,4573676,4327743,4597096,5439815,4078133,2884134,4013569,4235619,2553864,3630690,2730921,2421005,3762659,3986759,3505056,5078946,3702104,2818717,4158801,3526346,4368334,3160932,3699775,4485968,4828621,2932349,4227549
2021-11-09T01:55,3404289,3459507,4065483,4143642,3639952,3154588,3502951,2580210,4223539,4175363,4104044,3774991,3876477,3097649,4451150,3736948,2902809,4768370,3200942,3251000,2922570,3305326,4254555,4210285,3415796,3408318,5437920,3615271,4080794,2442259,4047234,2324692,5151372,3174475,2098928
2021-11-09T02:00,4741087,2741753,3531271,3627822,4501857,3107341,1836373,4724797,3603937,4193805,3785640,4046522,3905351,4705475,3458714,3158114,5552595,3310411,2505542,3266309,2199240,4309783,4417263,3307535,3153868,2828843,5249832,3820760,3600412,2572811,4465006,4684186,5789579,3920435,3332728
2021-11-09T02:05,3237291,3560763,2455950,3030809,3314123,2872371,2264992,2190668,2901159,4425635,3749487,3741094,4762687,2845512,5015622,4216315,4213349,3587428,2944512,3898526,2653501,3875824,2876536,4698048,3523438,4312064,4904607,3938348,4525179,3406050,6558013,3246971,4166521,3049495,5314553
2021-11-09T02:10,4034765,2753667,2670362,4720858,2740857,4647034,2989149,4194258,3331426,4473239,3750074,3855366,5508541,3279722,3734900,4008677,3292151,1856620,3875798,2381517,2080969,3326204,3341578,3986213,3250288,4571724,5767213,3053045,3194289,3113488,3351132,3960948,5678306,3586642,4513600
2021-11-09T02:15,1505073,3379920,3742815,4005151,4996360,2638996,3038158,3294563,2516994,4557935,2899353,3717922,4202356,3641259,4502682,3767048,3796883,3751481,2480770,2803726,2845348,3907166,2513908,4131226,3752254,4199487,4593946,3673566,3630016,3011094,3032556,4582619,4670216,4510798,3423684
2021-11-09T02:20,4663246,3055507,3236571,3016381,3599101,5220869,3171953,2798458,2193890,4338722,2606191,4231625,3844111,4108538,3582756,4223930,3299996,4597126,3873617,3217414,3533535,3613521,4430268,5161267,3850455,4755035,5417336,4141053,4919251,3745156,3167132,3887827,3719387,4031461,3637290
2021-11-09T02:25,4547805,3425146,4067151,2879455,3017712,3256540,3809483,2448208,3017065,5567421,4401010,3763495,3046551,3725347,3222820,4343586,4648698,3483944,2749279,3443090,2692664,4600129,4597701,3580293,3047752,2611321,3710793,4572811,3390931,3879509,3464819,4022937,4758998,2498193,3234626
2021-11-09T02:30,5309010,2988091,4095380,2919840,2843148,4313784,3372914,2783074,2036117,4360552,4178223,4930304,3596794,5072386,4617509,3683364,5761387,3270352,3868978,3818207,2725724,3852305,3755832,6630648,2823463,3800052,5367820,3524649,4324070,2334270,4457270,3160415,4392290,4543652,3132281
2021-11-09T02:35,3619281,3744133,3867649,4494291,2771697,3558390,2908240,1568574,3261210,4659105,3878952,3627231,3636622,3771784,3888986,4813839,4695540,3625827,4852264,4436932,2558216,4704815,4288768,3943562,3920303,4356562,4047452,3430842,4371136,2763083,4122555,3340060,4666108,3974010,2804713
2021-11-09T02:40,4317656,3173110,4539561,4022816,4875680,5470781,2587448,4080103,2534132,4209407,3818209,6159370,4002250,5376047,4004060,4992317,4033283,2712899,3494426,4169749,1760266,3593361,3776669,3415930,3862310,4196069,5122280,4211710,4392040,3636515,4613997,4112494,3738720,3536821,3851407
2021-11-09T02:45,4473865,3063320,4358663,3233441,5189117,2984309,1761593,4055139,3696247,4308554,3515930,4264826,3629129,3305372,3925764,3976522,4027106,3958672,3620866,3418900,3358931,4383912,2711924,4631399,3763028,3321848,5054299,2397110,3218550,2741968,4887421,2239184,3873415,5019445,4261781
2021-11-09T02:50,3913939,3385095,4669237,2219572,3527186,4098142,3119598,3595161,3131576,3796433,3528129,4852424,3460292,3024914,4248662,4896764,3798080,3406244,2543566,4302634,3344872,3694645,3249243,3318775,3618310,4342099,3656276,3951844,3695454,2874723,3517585,2931057,3533190,2740416,4116670
2021-11-09T02:55,5077160,2017460,4225416,3502054,4013237,3699056,2538788,4337129,3708907,3153324,4325972,5234010,3930426,3684907,3039523,3588619,4662840,3890756,2644302,4427622,2283202,3509715,3025507,2979064,3812342,3516323,5294432,4431575,4511714,2704099,3738853,4249916,3486601,3774843,4447869
2021-11-09T03:00,4000969,3433540,4359770,2530821,3631685,3846931,3813189,2935528,3825967,3784407,4155142,3363712,3949788,3045315,5669965,4975549,3729150,4183723,3291741,3322046,4217927,3743077,3796897,3751102,2773209,4424535,4908939,4009096,3424121,4470549,2963503,3307465,5684828,2986965,3045663
2021-11-09T03:05,3820138,2370914,4777891,3279178,2875791,4186803,3867436,3555245,3770389,2856050,3616735,5757328,3765484,4226354,3965981,4786715,3665565,3424944,3684150,4144242,3523743,4075392,3444524,3112092,4325877,3441332,4281677,3863477,5115427,4030906,4358179,3469978,3368778,3443754,2788817
2021-11-09T03:10,3622725,3013350,2919318,3089953,3972416,3479240,3258696,4542677,2893076,4144989,3932491,4689941,3859882,4034030,4154413,2993067,4533988,2869009,3056235,3505595,3291869,2911267,3654014,3772272,3427945,3640987,5051574,5031675,4201038,2475770,3640848,5046330,4553767,4008466,3786620
2021-11-09T03:15,3127200,3548454,4174604,1923343,2807129,4525718,2325929,4765027,3666795,4374835,4818369,6133790,4235100,2758792,3673969,5225092,4016287,3376774,4729946,3390680,3899163,3589181,3852080,2920389,3468871,4197943,4787610,3277700,3913275,1724045,4300675,2943177,3892261,3380785,2086423
2021-11-09T03:20,3555107,3280873,4503322,3497623,4010806,4380574,2504992,2698710,3311141,4085965,3538501,3937991,2922536,3288712,3879337,3337649,3923951,3620073,3062122,3934614,2707220,3840295,2846153,3727329,4181269,3611756,5717329,2841030,4030253,2050851,3563671,3850919,5060318,4296440,2757423
2021-11-09T03:25,3154231,2784860,2709834,2157462,3711430,4410295,2825962,2733645,3216744,4225676,4801861,4135166,3952463,3627417,3817576,3436158,4964653,4096907,2240987,2663011,3132624,3191934,3614560,4939205,3984113,3420762,3048710,4052268,5455311,4517358,3018750,3955522,3409837,3114985,2957383
2021-11-09T03:30,4296435,4032051,4296108,2308443,3215492,3080586,3006089,2945049,3016916,3457186,3686777,5281123,4160870,3107806,2535085,3136282,4153782,4467611,3643332,3653230,2515819,3896259,3426648,3226258,4145061,5194584,2440147,3593828,4855222,2537945,2510942,5249889,5390062,5008615,2711681
2021-11-09T03:35,4627478,4318729,4233563,2833863,2156172,4526655,3435645,4262072,3606813,4618229,4251903,3531812,3841925,3527280,3714061,4046797,4690497,3711381,4472540,3020246,4342353,4664799,4175472,3686554,3909936,4184536,4246224,4679110,4191287,2896178,4713105,4262757,4382018,4286283,4353567
2021-11-09T03:40,4035221,4534749,3584371,2956081,3910131,4129195,3920331,4379389,2979299,3085116,4444988,4810699,3715408,2229906,5522970,5098012,5240383,3183946,3192858,3697193,3156813,3395625,4120368,2998386,4160989,4349884,4515784,3465980,3000787,3888091,3830397,2631602,4606091,4321560,4069070
2021-11-09T03:45,5084909,3041312,5457326,3430997,4277320,3431087,2691053,5021048,4276858,4038135,3405200,3253958,4780645,3339259,3720317,3592315,4275044,4846291,4134050,4575822,2621825,3761992,3420342,2043181,5087533,4256324,5206193,4838841,3340731,4651224,4622295,3704939,4265168,3176737,4403179
2021-11-09T03:50,3980685,2570474,3339572,2712031,4094510,4275016,4016198,3306408,4106746,3700952,4181815,4666385,4295691,3058766,2631371,4685229,4661184,2603665,2802924,2118398,3557660,2793408,4491866,3855861,2994275,4178927,4553110,1987660,3942038,2553843,4250596,3337879,4727117,4499187,4047602
2021-11-09T03:55,3616501,3240028,3288705,3576142,2641126,3041858,2702971,3164298,2886660,4977069,5082473,4590581,3903868,2781873,3130490,5329423,3935625,4455451,3331283,5266322,3687968,5182221,2385795,4056610,4283836,4655155,6223938,3554056,4236500,2923998,4171085,2344260,4019230,3926219,2393936
2021-11-09T04:00,2560035,3486831,5904184,2125117,4069217,4098953,3560517,4036278,2618054,4710454,4914734,3975033,3344304,3383011,4407575,5510617,4096814,3755031,3392145,3829176,3180046,2922775,4710312,3233912,2610053,3346088,4639049,3187641,3128236,3114076,3730798,4172265,3217262,5027154,4568110
2021-11-09T04:05,3743854,2549668,3622160,3029864,4509254,1506868,3410395,3037429,3606257,4284480,4758144,3824834,3664984,3012948,4561657,3275908,4678595,2446746,3829244,3152141,1501646,2913250,3282742,3647810,4033527,4008789,5905302,3070366,5455117,2456989,4017530,5078455,4405183,3913528,2795034
2021-11-09T04:10,3180516,4437789,2471210,2797606,4263779,3712434,2786104,3558813,2205900,4917972,3670482,3872026,2845924,3756175,5839087,3575523,3767585,3010907,2596233,2687050,3422874,4157324,2567176,3124879,2694755,3794383,5825946,4507363,2994676,3013445,4893007,3280647,4368110,3117152,3487484
2021-11-09T04:15,3499901,3539240,3819644,3302783,3265350,3674736,3177763,4879288,3174202,3901425,4578449,4119828,3267242,2738084,5186351,3600749,3771440,3667193,4086422,4144064,3350112,3065672,1727740,3714417,3505394,3380221,3690620,3268090,4498189,4109394,4280995,3204750,3476832,2989531,3305664
2021-11-09T04:20,3502501,2899554,3775803,3425889,3290029,2864598,2933231,4786632,3573988,2036009,4827526,3944696,3956931,3718076,3206123,3261971,5048531,3529714,3329378,1826892,2571260,4258641,4009914,4697689,2583180,4147825,4448901,2495656,3574513,3151213,3109681,3972417,4322433,3335988,3214306
2021-11-09T04:25,3944862,2843600,3819089,4608735,4023039,3971313,2416338,4182584,2979640,4141842,4248373,4747395,4213673,2918929,3702915,2461338,4391986,3361181,2015266,2818125,3217492,4738932,2841712,4236449,4601876,3067323,5964606,2972780,4676808,3342667,3330257,2912901,2434487,3538732,3216617
2021-11-09T04:30,3859038,2716711,4909607,2625036,3937138,4423462,3395376,4121396,3284161,4121758,4219068,2998504,5186697,3629692,3106924,3997655,3545906,3618362,3116385,1951211,2730223,4183647,3401053,4625498,3139012,4349881,3936557,2986117,3205520,3526918,3370291,3283696,4666182,2870737,2735317
2021-11-09T04:35,4318812,2869178,4310320,3918602,4291923,2940169,3310615,2879565,3435162,3994748,5531415,4620878,3638146,3784074,4284811,4770435,4009637,3503650,2915951,3473588,3110599,3365385,2945006,4810021,2478401,4848942,3994293,3348805,3340215,2566574,4035648,3347833,3762467,3819956,4143819
2021-11-09T04:40,3226545,3124098,4150122,3448806,3762938,2515629,2649639,4141495,3667202,3331416,3771181,3488987,3687632,3826175,3702404,3343369,5394492,3282242,3112719,3420790,3324686,4276935,4872464,3420455,3620433,3061212,4586696,2873120,4732158,2498193,3994775,2879013,5645987,3730517,3358624
2021-11-09T04:45,2921406,4079999,4288173,3147211,4828121,4279879,2501637,3652641,5644435,3414081,5403780,5122153,4338689,3573610,4918369,3484820,3579245,2342713,2808810,3206744,2501478,3668913,3526309,2506910,4457602,4375125,4580920,2893891,3371399,3209484,3623402,3442248,4555442,4550832,4314493
2021-11-09T04:50,3414690,3621631,4337812,4612693,2214842,4623124,2935469,4742920,3609296,4194279,3666662,4994969,3146694,4058310,3952726,2971208,4794186,2684514,2813997,3726400,2988130,3292909,3483306,3988810,2375847,4516105,3681622,4820617,4918956,2470011,3869022,5303480,5229270,4161268,4218349
2021-11-09T04:55,3923221,2918541,4262804,3705311,4826428,3882874,3360278,2756393,3137265,5215263,4393203,4143295,4704617,3127901,4775075,4012753,4277160,3829958,3151066,3598298,3315713,3519208,2201025,4245485,2981129,4033723,5578302,4108010,5508900,2210323,2580210,5206442,4645165,3129544,2306534
2021-11-09T05:00,3716322,3126692,4610599,2879109,5306833,3617313,1907807,2621728,3175562,3820883,3435982,2638840,4026176,2961538,4402161,3529585,4102349,3666284,3000810,3257414,3590164,3954841,4327873,2488336,3792931,4342546,5531330,3827718,3663656,2363424,3983419,3628175,4370902,3514435,2511715
2021-11-09T05:05,4314430,3630617,5656493,2768531,3746668,3315154,3097881,3829470,3581640,4836712,3332672,3820785,4519113,3526430,3489862,4754846,6543352,3364366,2636428,1862235,2851626,3962729,4840576,4502982,4068762,4142590,4426944,3820024,5949562,2532211,3128568,3754167,4508557,5651359,3175665
2021-11-09T05:10,3854040,3356884,4663294,3793370,2904853,4433626,3625568,3154553,2409556,3350379,4059463,4058957,4493873,2855670,5348825,3130577,4453561,3405931,2891278,3337875,3531390,2691562,2640265,4068099,2870381,2952388,5333431,3181309,4373453,3069132,3764037,3911650,4122654,4093070,2731620
2021-11-09T05:15,5674026,3072623,3130666,3590883,3802040,4163329,2634477,3439481,3639534,4188010,3621264,3821028,3155817,2372538,2566789,5536787,3885202,4688715,3471417,3014177,3252003,3619114,2406161,2630085,3013582,4562255,5186038,4490418,3221120,4215562,5200332,5294342,4710155,3126282,3733647
2021-11-09T05:20,3621317,4277648,3257956,4605293,4118927,3783671,3169922,2852302,2913746,3709537,4489450,3430861,2877823,3751766,5195779,2643538,5100540,2673331,3620407,3918068,1566687,3989779,2380597,4618641,4953641,3518319,6675144,3630240,3863975,3753173,4238714,4182750,4875559,3628304,4755143
2021-11-09T05:25,4940928,1870906,4493371,4343952,3122332,3910760,3399535,3606579,3254213,4057325,3778709,3593692,3820476,2873388,4554847,3474791,6013659,3674718,2257203,4030259,3288705,2280514,4313137,2914581,3733714,3581859,4647353,4721677,3320667,2991179,4866349,3306507,3610286,4519133,2637547
2021-11-09T05:30,4175519,4516354,3831254,3825150,4169887,3401731,1554458,3940229,2947309,5493953,3578815,3564009,2851103,3857893,3512364,3233405,4184175,3811142,3103228,2898514,3003156,4334846,3545304,3927087,4154251,2975960,4338469,4228843,4302075,1867070,3818556,2811448,4387333,5080368,3524657
2021-11-09T05:35,4092497,3580446,4637139,3216649,3850429,3959856,2893508,3626812,1837063,4612722,3216844,4387397,4641864,3814797,2915114,4075448,4269550,2334515,3915212,2682428,2800080,4801331,3172826,4116795,3830534,3605385,6353388,3992450,3186805,3531800,4956564,3335799,4548003,3844592,4048870
2021-11-09T05:40,2986619,2707633,4502140,2286770,5546113,3059749,3446037,4378441,3382512,4723883,4375393,4297839,3598702,3875910,4622024,3865757,2885511,3757090,3376462,3451073,3125795,3798640,3691366,4138998,3038519,4088709,5385437,4354260,5004194,3786047,3653865,2801406,5131877,3674749,3332904
2021-11-09T05:45,2967406,3152060,4311328,3449600,4252367,4369888,3775435,3158733,3906924,3961760,4879379,5026057,4604998,3683771,4626770,4285381,4389081,2745751,3718749,3439508,3631106,3684430,2981856,4767675,4366215,5332424,4708615,4237773,4520005,3147027,2864757,2424877,4830735,3963253,3471503
2021-11-09T05:50,4591560,3063919,3353018,3932204,3133340,3281118,2737880,5813682,2745285,3134579,3996330,3676513,4818092,4654577,5938705,3974563,4751902,3878048,2575646,3351206,3548883,4672663,3412964,5010982,3597734,2985636,5089777,2599755,4177494,3472511,3391804,3733344,2634963,5658551,3441068
2021-11-09T05:55,4038413,2375777,3937836,3522596,4202705,4429285,3598960,3188718,4243674,3132630,5267213,6185765,4452169,4088903,4662904,5378554,3906068,4173161,3806288,3539853,3265605,4258226,3079609,2643967,3546519,3854450,5751651,3622171,3322325,3036982,3182529,3742226,2944793,3308127,3793952
2021-11-09T06:00,3926728,3667279,3152347,3798828,3982323,3104067,3339723,3659016,2271874,5664087,5077678,5449496,4305041,2877543,4841502,4479810,3254547,4603774,2943869,3761070,2493652,4291123,3229632,5224946,2829154,3344800,4633967,3338848,4884685,3358936,3413947,3559137,3972739,4186495,3585800
2021-11-09T06:05,3712207,2990949,5436022,2133684,3030650,2972466,2480325,3717913,3081867,3898819,4040611,4040427,3594613,3245122,5734106,3357064,4800690,4450636,3016177,3641465,3390780,3837963,3600218,5149094,3177224,2861390,4479403,3481747,2857436,3339618,3224732,3767469,3567470,4870454,2796749
2021-11-09T06:10,3429568,3505000,3719251,3443151,4329095,3276654,2745500,2830876,4524509,4392223,4229725,2984510,3890223,3964022,5112542,4116987,5143550,3174150,3809193,2359348,3869015,4675349,2904122,4215016,3007194,4684850,5462449,2540939,3829235,4221979,3609431,3195473,3446001,3327770,3415605
2021-11-09T06:15,2650268,3907882,3376286,2897160,3292252,3594075,3523472,3261678,2392164,4819936,3479071,3063419,2477226,3798146,2803953,4083184,3972342,2264153,2899562,4100406,2409283,3494464,1942232,5652904,3250062,4110177,5155138,2389976,4186825,3709733,3419874,3340872,4096008,3014740,3357120
2021-11-09T06:20,3191305,3327605,4788313,3170100,4350970,4425616,3339397,2575457,2050764,4803163,2920214,3520795,3423183,3218021,4247762,4456727,3823898,3997719,3405396,3584337,3234577,2936779,3410741,3723537,2470840,3755352,5501560,3301429,4672927,3168489,4502365,3112074,5710479,5774665,4327395
2021-11-09T06:25,3097304,2866654,3777552,3473177,2506119,2253526,2225910,4073116,3398623,4439849,3589364,4307332,4203927,2796552,4010189,4877237,5786350,2389908,2081837,3406742,2454171,4375344,3051473,5030452,3367030,2202719,4375784,4707863,3368866,3824116,3126239,4710273,4230168,3464603,5494425
2021-11-09T06:30,5099712,2737635,3175796,2944056,3676079,3891623,3684701,2464767,3527640,5011547,3999644,3465992,3505180,4829879,3479482,4475722,5293807,4118691,3673951,3465979,1436525,2781899,3397425,2783384,4979359,3793851,3462635,3310555,4696915,3182978,3678338,4057475,2555455,3831076,4262875
2021-11-09T06:35,4213468,3103034,4337754,4988247,3990603,3815726,2309922,3613145,3826570,4022769,4281946,4335095,4277071,2961799,4334851,5055898,3839392,3172390,2819870,3581129,4064544,2662801,3991493,2943587,3655306,3780881,4634335,4544263,5312334,3191067,4309231,2554508,4515405,4993880,3341217
2021-11-09T06:40,3395666,4059575,4204218,3126345,2875877,3786983,4031170,4350409,4352537,3607974,4800863,4906852,4077286,3282968,5207734,3401789,4211178,4796082,1849580,2785675,3863240,3760410,3809100,4061261,3292174,4361406,3476353,3423480,4077373,2847476,4279290,5256403,4089252,3683082,2940062
